y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
2.096,0.989,1.152,1.199,1.344,1,0.48,2.945,2.273,3.757,0.911,1.194,1.427,0.868,0.893,0.507,0.433,1.785,2.723,0.187,0.587,-0.308,2.008,1.29,-0.207,0.891,1.058,1.195,0.664,-2.004,0.008,-0.512,1.403,-0.077,0.694,1.572,1.433
-0.639,0.345,-3.08,-1.595,-1.054,-0.895,-0.282,-1.609,1.221,-0.792,-2.152,-1.987,-1.615,-1.508,-3.68,-3.034,-0.429,-3.026,1.677,-0.273,-0.61,-1.034,-2.401,0.102,-0.652,-1.551,-1.257,0.148,-0.654,-1.971,1.023,1.024,-1.199,-1.315,0.76,-1.93,-3.673
-0.625,-0.244,-0.935,-2.571,-1.146,0.501,-1.829,-1.808,-1.197,-2.642,-1.277,0.384,-0.047,-0.845,-1.666,0.212,-0.412,-6.934,-2.79,-0.319,-0.473,-2.413,-2.229,-0.348,-1.566,-0.846,0.044,-3.595,0.135,-2.177,0.075,-2.128,-0.192,-0.221,-2.213,-2.403,-0.042
0.355,-0.287,-1.506,0.001,-1.109,-1.926,-0.291,1.963,0.647,-0.773,0.083,-0.289,0.345,-1.586,-1.865,2.574,0.014,1.977,0.034,-0.316,-0.638,-0.491,-0.943,1.574,0.264,0.209,0.155,-1.993,-2.475,-0.874,-0.603,-2.425,0.934,-0.439,0.652,0.425,0.399
-1.55,1.935,-1.209,0.114,-2.045,-2.082,-1.305,-1.125,-1.133,0.063,-0.868,0.208,1.326,0.129,0.862,-0.769,0.599,-3.689,0.436,-0.478,0.854,-0.558,0.433,0.945,1.156,1.664,1.888,0.643,1.126,0.031,-0.039,-0.432,-0.397,0.428,-0.976,1.561,-1.857
1.728,1.546,2.018,1.047,1.929,1.27,2.737,3.747,2.749,3.483,2.059,0.464,1.904,0.991,4.117,4.412,0.747,4.662,10.105,0.421,2.315,1.893,1.693,0.323,0.374,0.53,-1.531,0.117,0.812,1.906,0.789,0.302,0.998,-1.026,-0.098,0.375,0.133
0.541,-0.944,-1.004,-0.111,1,-2.209,-1.424,-2.078,-1.601,-0.233,-0.389,0.235,-0.605,-0.293,1.457,-0.33,-0.062,3.026,1.801,-0.101,0.256,0.568,0.961,-1.129,2.683,-0.405,-0.766,1.832,1.786,0.723,1.631,1.09,2.008,0.798,0.811,1.121,1.402
-0.302,-0.877,-0.275,-0.584,-0.03,0.481,-0.321,-1.38,-0.887,-0.317,-0.857,-1.223,0.04,-0.317,1.633,-1.444,-0.299,-0.937,-1.398,0.065,-0.258,-0.724,-1.247,-1.476,0.021,-0.686,-1.78,-0.488,-0.129,-0.526,-0.425,-0.352,-0.395,-0.219,0.08,-1.482,-0.502
0.124,0.619,0.465,-0.144,0.094,0.264,1.453,0.371,-1.202,0.66,0.639,0.656,0.023,0.445,3.138,3.798,0.336,1.956,4.989,-0.055,0.309,0.494,3.203,0.641,1.431,1.781,0.316,1.332,2.911,0.815,0.871,0.346,2.548,1.404,1.588,2.747,0.349
-0.934,0.762,0.355,-0.247,-0.578,-0.202,0.636,0.114,-1.232,-0.276,-0.21,0.652,-0.913,-0.54,0.875,3.564,-0.244,-2.521,-1.635,-0.275,-0.514,0.189,0.485,0.222,1.081,-0.47,1.294,2.088,-0.501,1.611,0.564,-0.158,-0.098,0.393,0.203,1.672,-0.245
-1.395,-1.416,0.96,0.581,-0.61,0.447,0.098,-0.367,-3.7,-0.148,-0.445,2.279,0.225,-0.145,-1.337,0.446,0.298,0.508,-0.039,0.009,1.76,2.26,0.678,-0.654,1.701,1.3,0.603,2.072,1.072,1.852,1.405,0.068,0.502,1.054,0.031,2.056,1.103
-0.424,0.971,0.483,-1.091,0.031,0.914,0.782,0.579,0.941,-0.744,1.719,1.893,0.483,0.985,2.342,-2.883,0.699,-2.488,3.376,-0.23,-0.18,0.861,0.513,-1.274,0.41,-0.798,-0.721,-0.721,-0.318,1.185,1.788,0.527,-0.489,0.304,1.729,0.581,0.378
0.786,-1.21,0.449,0.41,0.59,-1.145,0.869,1.211,1.79,2.159,0.091,0.024,-0.799,0.635,-0.968,1.235,-0.135,-1.988,-4.843,0.109,-1.168,-0.893,-1.091,1.332,-1.097,0.002,0.251,0.064,1.495,0.652,-1.122,-0.935,-0.688,-0.888,-1.296,-0.37,-2.324
0.407,1.145,-0.116,-0.428,1.147,-0.129,-0.738,1.028,0.025,-2.202,-0.058,-1.123,-0.957,0.248,0.089,-1.809,-1.83,0.797,-2.148,-0.03,0.809,0.227,0.239,-1.703,2.286,1.772,0.38,-1.094,-0.247,0.843,1.616,0.161,1.085,-0.405,-0.06,0.826,0.915
1.854,1.346,1.467,1.271,0.102,0.718,1.47,2.193,1.806,1.966,-0.346,-0.088,1.667,0.747,2.537,3.491,1.238,1.925,4.772,0.319,1.006,0.474,0.9,0.79,1.139,0.671,0.793,2.157,-1.413,0.456,-0.075,0.371,0.929,0.635,-2.139,0.342,1.184
2.042,-0.112,-0.37,0.886,2.326,1.848,0.671,1.742,0.38,-2.08,0.476,0.99,1.073,1.252,2.678,1.303,-1.002,-0.277,-2.769,0.093,-0.386,1.525,-0.542,-1.55,2.689,2.282,-0.566,1.273,0.68,1.271,-0.309,-1.411,1.873,0.744,-0.145,0.069,-0.425
0.76,-0.344,0.145,2.019,0.377,-0.207,1.333,1.665,1.223,-0.09,0.597,0.047,-0.099,-0.138,-1.083,6.083,1.145,4.161,2.598,0.242,0.191,0.523,0.431,1.599,1.377,2.166,0.592,1.387,2.564,0.449,2.278,2.697,0.766,1.541,0.07,-0.557,2.002
-1.508,-0.262,3.386,-0.813,1.55,-0.474,-0.293,0.266,-0.309,0.048,1.096,0.018,0.455,0.027,3.235,1.468,0.831,0.106,-2.396,-0.235,1.999,1.511,1.18,0.913,0.687,-0.455,-1.136,0.229,-3.018,-1.035,-1.552,-0.321,1.219,-0.1,-2.53,-0.184,-2.103
1.884,-0.029,0.984,0.406,0.106,-0.06,-1.146,0.988,-0.566,0.167,-0.344,-0.474,0.288,-1.054,0.482,-0.379,0.473,0.717,0.953,0.15,1.1,1.496,-0.965,-1.519,-0.167,0.268,-0.367,1.782,-0.698,-0.31,-0.632,-1.385,0.103,0.661,0.053,0.459,-1.325
-0.619,1.762,-0.199,0.767,-0.674,-0.727,-0.707,-0.598,-0.764,-0.659,0.371,-0.707,-0.893,-0.647,0.993,1.986,-0.932,-1.1,-0.669,-0.304,-0.905,0.098,1.428,0.322,1.313,-0.447,-0.604,0.161,1.713,-1.23,-0.955,-1.717,-0.173,-0.041,-0.4,-1.629,-1.494
1.347,0.408,1.407,0.04,0.054,-0.19,0.883,0.972,2.189,1.909,0.892,0.332,1.685,0.142,-0.808,0.774,0.242,3.828,2.665,-0.073,-0.174,-1.489,-0.408,0.482,-1.138,0.605,-0.648,1.311,0.821,-1.1,-0.674,0.227,1.14,-0.141,-2.223,-0.335,-1.358
-0.287,1.165,0.757,0.583,-0.15,1.274,0.268,2.332,-0.794,0.017,-0.391,1.739,0.152,-1.065,-0.802,2.705,0.363,3.199,5.742,0.112,0.896,0.711,-2.022,0.547,-0.022,0.906,0.076,1.735,0.712,1.581,0.088,0.329,0.486,1.219,-0.572,-0.133,0.66
-1.139,1.811,0.046,0.552,0.709,-0.015,0.203,1.339,0.116,0.616,0.561,1.418,0.405,0.229,0.371,-1.656,0.806,0.69,2.359,-0.174,-0.659,0.86,1.591,-0.191,1.451,1.231,1.384,0.524,0.556,0.137,1.556,-0.688,1.165,0.232,1.878,-0.072,0.74
1.282,-0.53,0.316,1.021,1.015,0.951,0.651,-0.449,2.059,-0.767,1.178,1.215,0.846,1.033,3.465,2.167,0.768,0.469,12.975,0.689,2.507,0.402,0.854,0.639,-1.44,1.007,-1.008,1.013,0.568,0.466,-0.44,1.13,0.913,0.005,-0.107,1.745,2.388
-0.696,0.578,0.648,-0.141,0.874,0.696,2.016,0.357,0.197,1.731,1.363,2.794,1.876,0.171,0.814,5.902,1.479,4.936,7.638,0.155,1.393,2.311,1.166,0.565,1.162,2.496,0.548,0.446,1.504,0.76,0.739,-0.756,2.789,0.626,0.599,1.603,0.109
1.687,1.222,1.031,0.642,0.831,1.541,1.886,1.167,0.622,0.735,0.228,1.528,0.156,-1.119,-1.914,1.27,0.79,3.982,6.833,-0.057,1.132,1.819,0.413,-0.344,0.367,1.334,-0.206,2.631,0.778,1.415,1.514,0.43,1.448,0.614,0.505,0.959,-1.15
1.012,1.498,0.297,0.497,1.053,-1.34,0.34,-0.771,-0.644,1.261,-0.392,1.353,1.742,0.101,3.093,-2.547,0.597,-3.421,6.523,-0.296,0.616,0.311,-0.685,0.525,-0.095,-1.787,-0.776,0.357,1.99,0.97,1.06,1.891,-0.831,-0.972,-0.866,0.157,-1.604
-0.625,0.832,0.367,1.013,1.208,0.796,0.891,2.137,1.724,2.616,-2.469,-1.227,-0.717,-2.435,-1.49,-5.344,-0.91,-1.889,-1.462,0.009,-2.106,-0.198,-1.978,-0.959,-1.381,-1.847,-0.802,-0.819,0.788,0.046,-1.009,1.24,0.731,-1.219,-0.74,-2.29,-1.047
-1.348,-1.78,0.731,-0.706,-0.518,-1.307,-0.115,0.914,-1.165,-0.256,-0.174,0.375,0.491,-0.923,-2.828,-6.006,-0.248,-0.013,-0.319,-0.077,0.021,-1.961,0.054,-0.528,-2.4,-1.747,-3.367,-3.523,-2.065,-1.022,-1.512,0.561,-0.422,-1.678,-0.365,-1.008,-0.404
-0.376,0.608,-0.223,-0.174,-0.525,1.166,-1.147,-1.635,-0.857,-1.487,0.036,1.256,-0.537,-0.763,-0.028,2.192,-1.268,3.191,-0.11,-0.201,0.754,0.857,-0.522,1.469,-0.83,-0.582,-1.02,-2.385,-2.225,0.69,-1.216,-0.566,0.174,0.416,0.431,0.282,-0.811
-1.931,-1.128,-3.063,-2.145,-1.529,-0.509,-2.987,-1.036,-2.448,-3.904,-0.924,-2.199,-1.544,-2.42,-3.663,-3.837,-0.126,-1.493,-7.467,-0.196,-1.436,-1.613,-2.564,-1.165,-1.528,-2.841,-1.517,-2.262,-2.57,-1.322,-1.82,-1.019,-2.054,-2.535,-2.734,-2.692,-2.291
1.069,-0.681,1.279,1.456,1.349,2.062,1.984,1.177,1.411,0.583,0.746,-0.418,-0.102,1.652,-0.5,5.656,0.648,1.146,8.468,0.283,3.301,-0.295,1.628,0.031,1.513,-0.23,0.127,0.514,0.068,1.012,0.314,-0.84,1.089,0.909,-0.585,0.957,-0.445
-0.328,-0.352,1.195,0.21,-0.534,1.291,-1.083,-0.034,-1.116,-0.771,2.91,1.349,3.964,2.343,2.853,2.871,0.434,1.197,2.526,0.029,0.161,1.309,-0.31,-0.995,0.31,0.746,0.153,0.117,1.136,1.745,0.304,-0.956,0.161,-0.825,-0.107,-1.288,-1.262
0.925,0.765,0.95,0.835,0.361,1.052,0.292,-1.284,1.331,1.765,0.253,1.362,1.093,0.851,3.256,-0.644,0.438,-7.623,4.542,-0.12,1.543,1.014,3.043,2.722,0.652,2.16,2.44,1.654,2.318,1.233,0.163,0.502,1.95,0.2,1.203,2.201,0.496
0.611,-0.688,0.41,0.387,0.065,-1.853,-0.273,0.118,0.699,0.162,-0.698,0.088,0.755,1.129,0.777,-2.548,0.344,0.922,1.386,0.083,-1.237,-1.593,-0.553,-0.903,0.505,-1.345,-0.91,1.07,-0.151,1.539,1.669,0.091,0.344,-1.512,-0.094,0.616,-0.126
0.157,-0.524,0.71,0.307,-0.413,0.203,0.816,-0.03,0.496,-0.646,1.86,2.616,1.284,0.861,0.376,3.412,0.305,0.725,1.018,0.031,0.181,2.025,-0.78,-0.287,1.006,0.681,-0.206,-1.338,1.107,-1.558,-0.683,0.105,-0.325,-1.651,-1.804,-1.983,-1.852
-0.507,0.317,-1.038,-0.44,-1.059,-1.914,0.238,0.923,-1.196,-1.386,0.922,-0.065,-0.271,0.218,2.205,-1.385,-0.68,-0.893,-3.013,-0.31,0.12,0.18,0.155,1.285,-1.323,1.222,0.04,-0.48,0.411,1.792,-0.662,-0.798,-0.813,-0.671,-0.584,-0.827,-1.884
-1.067,-1.474,-0.855,-2.396,-1.032,-1.373,-1.982,-2.164,0.208,-1.246,-0.975,-1.314,-0.495,-1.058,0.764,-1.629,-0.178,-8.08,-6.287,-0.274,-1.616,-0.939,-0.269,0.924,-0.42,-0.676,0.293,-0.571,-0.812,1.036,-1.383,-0.722,-0.745,-0.258,-1.702,-1.776,-1.91
1.943,1.735,1.183,1.304,1.307,3.223,1.49,2.365,1.023,2.322,0.879,0.971,0.685,3.596,3.287,4.777,0.305,-0.506,7.705,0.103,1.015,0.186,0.674,-2.038,0.298,2.808,-1.482,-0.436,-0.609,0.171,1.047,-0.553,-0.333,0.444,0.277,2.656,1.449
0.923,0.56,0.244,1.288,0.195,0.705,1.27,1.057,0.25,1.934,-0.121,-0.215,0.99,0.573,0.051,2.572,0.134,-2.657,-3.405,0.172,-1.186,1.815,0.899,-0.223,-0.646,0.411,1.92,0.66,0.847,-0.25,0.171,-1.34,1.251,0.648,1.339,0.92,0.393
-0.176,0.389,-0.793,-0.668,-0.035,0.125,1.6,-2.282,-1.993,-0.223,-0.468,-0.128,0.562,0.474,1.2,-0.469,0.091,0.958,-2.661,-0.042,-0.535,0.134,-0.918,0.685,-1.436,-0.13,0.847,-0.417,0.331,0.772,-0.431,-0.831,0.029,0.341,0.507,0.537,-0.191
-0.753,-0.889,-0.604,-0.397,-0.869,-1.697,-1.242,0.502,-1.554,-2.673,-0.693,-0.975,-0.342,0.009,-1.195,-2.677,-0.127,0.658,8.55,0.064,1.328,-0.254,0.291,0.812,1.694,2.147,1.158,-0.312,-0.283,-1.546,-0.494,0.295,0.096,0.021,1.841,-0.824,1.081
1.043,0.76,0.634,1.675,1.299,0.097,-0.732,0.892,-2.785,-0.845,0.285,-0.255,0.573,1.846,-0.177,3.828,1.038,-0.398,-0.499,0.068,0.152,-1.099,0.952,0.254,-0.163,1.486,1.069,2.619,0.211,1.044,0.489,1.064,1.328,-0.13,-0.824,1.272,2.472
0.681,2.644,0.67,0.77,-0.493,0.614,1.025,0.427,3.221,0.691,-0.342,-0.434,0.135,-1.504,-1.997,2.397,0.014,1.889,2.749,-0.167,1.273,1.877,-1.07,1.356,0.045,1.577,-0.352,-0.677,-0.172,-0.213,0.554,0.36,0.681,0.032,0.809,0.69,-0.151
-0.978,-0.474,0.184,-1.147,-0.277,-1.122,-1.742,-0.274,0.327,-1.204,-1.556,-2.44,-1.077,-0.44,0.952,-1.11,-0.846,0.827,-4.383,-0.12,0.158,-0.025,0.36,-0.29,-2.195,0.521,0.097,-1.548,-0.477,-2.511,-1.249,0.311,1.446,0.624,2.009,0.335,-0.535
0.857,-1.318,-2.013,-0.39,-1.436,-1.569,-1.976,-3.539,-1.36,-1.972,-0.67,-0.738,-1.707,-1.089,-0.361,0.649,-0.011,-1.693,-8.667,0.031,-1.692,-0.562,0.284,0.576,0.741,0.236,0.525,0.181,2.193,-0.517,0.319,0.713,0.465,0.522,-1.814,0.326,1.496
-0.948,-1.109,-2.012,-0.76,-1.608,-1.265,-1.436,-2.064,-0.487,-2.968,-0.524,-0.026,-1.566,-2.254,-2.705,-2.542,-0.482,-2.702,-5.362,-0.303,-0.984,-0.456,0.573,0.57,-1.303,-0.778,-0.692,-2.038,-0.652,-2.85,-1.849,-0.816,0.044,-0.925,-0.783,0.241,-1.473
1.657,1.449,2.727,0.488,1.246,0.823,0.646,-0.151,0.179,0.21,0.385,0.738,-0.232,-0.164,0.942,3.942,-0.489,2.101,1.389,-0.024,1.33,1.91,1.852,-0.619,0.885,2.077,-0.12,1.173,2.567,1.27,0.615,-0.371,0.437,0.922,-0.448,-0.575,0.916
-2.055,-2.238,-0.228,-1.23,-1.87,-1.052,-2.689,-2.51,-1.553,-1.222,-0.164,1.15,-1.3,-0.556,0.586,2.539,0.172,-2.44,1.862,0.202,0.171,-0.992,0.89,-0.001,-0.174,-0.689,0.207,-3.321,0.016,-2.136,-0.483,-1.321,-2.619,0.167,-0.882,-3.154,-1.014
0.346,-0.465,1.327,0.685,-0.031,0.382,-0.024,-1.141,1.53,1.172,0.837,1.222,2.248,-0.191,0.586,4.269,0.298,1.289,-3.447,0.425,0.656,1.521,1.899,1.199,0.631,-0.398,0.122,1.818,0.899,-0.71,0.341,1.061,2.366,1.584,1.581,1.135,0.946
1.526,1.009,-0.196,-0.138,0.594,0.191,-0.214,-1.919,-0.316,-0.369,0.814,0.141,-0.471,-0.454,-0.401,-0.822,-0.589,0.382,-7.523,-0.05,-1.184,-1.097,-1.698,-0.453,-1.525,-0.858,2.04,-3.19,-1.356,-1.218,-0.809,-0.836,-1.733,-0.319,0.469,0.48,-1.084
-0.486,-0.888,-0.049,-0.131,-0.893,-0.635,0.147,0.019,1.728,0.798,0.244,-1.147,-0.197,0.462,0.815,-0.86,0.495,0.971,6.057,0.276,-0.81,-0.74,-1.021,-0.111,-1.047,-2.022,-1.803,-1.489,-0.522,-0.307,-1.167,1.255,-1.229,-1.84,-1.171,-2.411,-1.118
-0.591,-0.464,-1.31,-0.912,0.155,0.011,-0.187,-0.984,-0.795,-0.276,0.865,1.019,1.978,1.637,0.21,2.683,0.766,3.245,5.109,0.076,0.16,-0.665,0.001,-1.957,0.037,-0.434,-2.22,0.107,1.005,1.278,1.457,0.448,-1.701,-1.102,1.261,0.271,1.318
-0.005,-0.105,2.499,0.992,-0.358,0.075,0.302,0.593,-0.714,0.638,0.873,2.484,-1.032,1.966,2.646,1.706,0.298,0.164,-2.724,-0.046,0.161,1.192,0.36,1.089,1.902,1.191,0.551,-1.24,0.95,-1.9,-0.148,-2.444,0.888,0.144,0.51,-0.139,1.04
1.045,2.19,1.887,-0.123,1.344,0.857,2.661,2.651,2.774,2.575,0.58,1.743,1.31,-0.06,2.231,2.239,0.987,6.409,5.094,0.296,1.45,0.467,0.813,0.279,1.354,0.566,-0.678,-0.749,0.857,1.259,0.689,-0.725,0.049,1.019,0.633,0.433,1.026
-0.874,1.05,0.061,-0.811,0.283,-0.937,0.733,0.862,1.635,2.165,-1.462,-1.484,-0.22,-0.903,-1.99,-2.227,-0.034,-3.514,-3.782,-0.455,-0.155,-1.141,0.498,-0.886,1.286,0.828,-0.749,1.528,2.727,0.572,0.856,-0.242,1.566,-0.637,-0.972,-0.446,-0.265
-0.517,0.2,-3.08,1.185,0.791,0.122,0.489,-0.425,1.13,-0.868,0.502,-0.744,0.155,0.583,1.516,-1.38,1.059,3.114,8.423,0.201,1.521,-0.506,0.74,2.188,-0.621,-1.661,0.505,0.99,-2.803,-0.591,-0.746,1.775,1.09,0.396,0.471,0.283,0.61
-1.439,0.058,-1.661,-0.258,0.367,0.118,-1.239,0.105,-0.525,0.512,-0.537,0.757,-0.337,0.5,-0.801,0.018,-0.396,3.847,0.158,0.045,0.984,0.384,0.299,-1.11,-0.502,-2.091,-0.474,-0.516,-1.109,0.308,0.266,-1.782,-1.839,0.388,0.254,-0.301,0.397
0.549,0.147,0.781,-0.046,0.928,-0.743,-0.027,0.997,1.582,0.274,0.76,0.069,0.228,-0.373,2.079,4.405,0.217,5.071,2.217,0.376,2.434,0.141,0.046,0.792,1.653,-0.981,0.733,0.926,-1.873,-0.073,0.299,0.452,-0.33,-0.049,0.517,1.911,-1.31
-0.132,-0.429,0.977,0.55,-0.819,0.935,0.132,0.68,1.189,0.547,-0.768,-0.558,-0.15,0.234,-0.61,-1.601,-0.128,-0.725,0.341,0.057,-0.621,-0.528,-1.313,0.414,-0.726,-0.419,0.663,-0.876,-0.983,-1.414,-2.284,-1.994,-1.305,-1.618,-0.931,0.013,-1.308
0.193,0.068,-0.965,0.29,0.603,0.155,0.526,0.917,-0.152,-0.107,1.519,0.545,0.951,-0.537,-0.462,-0.299,-0.062,2.859,-0.098,-0.256,1.336,1.13,0.454,0.172,-0.501,0.127,-1.916,-0.663,-0.719,-0.441,-1.936,-0.825,-0.583,0.301,0.085,0.95,-1.97
0.922,0.328,-0.658,-1.795,1.134,0.604,-0.127,0.821,0.6,1.219,-0.905,-0.377,-0.971,-0.227,-0.213,-0.723,-0.781,-2.266,-7.717,-0.321,-0.185,-0.889,0.56,-1.055,-0.323,-0.613,-1.551,-0.009,-0.33,-0.091,-0.218,0.658,-1.604,-0.001,-1.289,0.336,-0.293
-1.719,-0.376,-1.608,-1.225,-0.431,-0.902,-1.677,-1.212,-1.846,-1.17,-1.817,-1.212,-1.514,0.998,-0.517,-3.619,-2.233,-8.557,-3.003,-0.069,-0.638,-3.266,-0.777,-1.205,-0.618,-1.998,-0.694,-3.357,-1.593,-1.421,-1.567,-1.044,-0.475,-0.749,0.95,-0.136,-1.13
-1.18,-0.503,-1.449,-1.185,-0.83,-1.021,-1.763,-0.837,-2.746,-1.379,-1.637,-0.263,-1.966,-2.642,-1.276,-2.927,-0.797,-3.959,2.14,-0.184,0.056,-0.935,-2.171,2.642,-2.008,0.133,0.057,0.171,-0.211,-0.29,-1.036,1.128,-2.683,-0.877,0.337,-1.699,-0.705
-0.171,-0.077,-0.537,0.254,0.195,-0.513,1.587,0.065,1.533,0.736,1.077,1.202,0.695,1.463,2.089,-1.525,0.432,-5.952,-1.246,0.07,0.958,0.795,1.041,0.866,-0.73,-0.367,-0.374,1.473,-1.994,-0.021,0.854,0.811,-0.126,-0.263,-0.274,0.293,-0.554
-0.892,-1.177,-0.98,-0.521,-1.496,-1.434,-0.348,-2.021,0.07,-0.938,-1.187,-1.224,0.132,-0.578,-1.361,-1.579,-0.224,2.164,-0.649,-0.362,-0.854,-2,-1.867,1.374,-1.133,-0.181,-0.335,-1.354,-0.475,-1.655,-0.576,-0.907,-0.489,-0.207,0.475,-1.954,-0.63
-0.108,-0.544,-0.59,-0.81,-1.428,-0.122,-0.019,-0.792,-0.692,-0.515,-0.419,0.309,-0.77,-0.431,0.215,-2.304,0.051,3.35,2.758,-0.143,-0.11,-0.17,-1.125,-0.959,-1.028,-1.672,0.552,-1.627,-0.486,-0.717,0.182,0.265,-1.161,-2.144,-0.547,-0.456,-0.292
-0.392,-1.267,-1.046,-1.041,-1.902,-2.399,-0.097,-2.348,-0.188,-1.788,-1.986,-1.371,-0.213,-0.684,-3.217,-2.579,-0.775,2.299,-4.325,-0.667,-2.115,-1.692,-0.045,1.177,-0.568,-0.352,0.704,-2.17,-2.297,-1.051,-0.835,0.65,-1.134,-0.76,-2.037,-0.284,-1.775
1.08,1.26,1.856,-0.252,0.876,-0.168,-0.183,0.349,-0.418,0.378,0.755,0.166,-1.177,-1.427,-1.29,-0.631,-0.014,-1.501,-1.438,0.027,-0.267,0.706,-0.643,2.093,0.594,1.39,0.948,-0.879,0.105,-0.276,0.668,1.397,1.619,1.489,1.284,-0.067,0.287
1.758,-0.768,2.023,0.241,-0.108,1.783,0.612,-1.069,0.607,-1.19,-0.361,-1.441,-1.936,-1.693,-1.896,-0.713,-0.04,-2.944,4.791,-0.135,-1.122,-2.048,0.275,-0.819,0.692,-1.358,-0.785,1.089,1.972,0.009,1.129,1.364,-0.565,-1.084,-0.889,-0.286,0.011
-2.013,-0.23,-1.974,0.039,-1.367,-1.6,-0.469,-1.39,-0.1,-2.554,0.165,-1.992,-2.362,0.495,-1.645,-0.022,-0.891,2.073,-0.602,-0.109,0.369,-1.811,-2.419,0.256,-1.603,-1.459,-0.543,-4.661,-3.907,-2.203,-1.813,-2.446,-1.985,-1.068,-1.043,-1.228,-1.479
-1.243,-0.735,0.387,-0.667,-0.099,0.445,0.051,1.445,-0.353,-0.398,-1.104,-0.521,-0.07,0.887,-2.336,1.016,-0.713,-5.303,-6.544,-0.075,0.712,-0.793,-1.278,-0.391,-0.952,-0.963,0.008,-0.222,-2.011,-0.305,-1.004,0.272,1.258,0.363,1.286,0.237,-0.499
-0.665,-0.932,-0.458,-0.096,0.142,-1.16,-0.739,0.544,-2.542,-0.33,-0.542,-0.458,0.699,-2.788,-2.023,2.346,0.059,2.919,-9.236,0.083,0.091,-0.283,-1.05,0.158,-0.932,0.529,0.018,-1.26,-0.565,1.289,-2.462,-0.041,-0.116,0.622,-0.104,0.584,-0.377
-1.641,-0.312,-1.432,-1.275,-1.204,-0.729,-1.435,0.401,-1.831,-0.924,-1.533,0.557,0.307,-2.436,-0.066,-1.956,-0.762,-4.057,-2.313,-0.213,-1.801,-0.92,-0.623,0.255,-1.05,-0.866,-0.108,0.912,0.105,0.05,-1.762,0.409,-0.76,0.492,-0.971,-0.67,-0.427
1.283,0.899,1.726,1.605,1.445,-0.189,1.258,0.732,0.994,1.282,0.779,1.491,1.633,1.515,0.397,-2.362,0.149,1.605,0.758,-0.175,-0.102,0.889,0.289,-1.063,-0.398,1.142,-0.819,3.152,1.414,1.63,1.386,0.536,-0.464,-0.436,1.548,2.005,0.714
0.339,-0.707,-0.985,0.466,0.49,-0.97,-0.333,-1.541,-1.459,-0.53,-1.609,-3.601,-1.597,-2.405,-5.139,-0.974,-0.472,-4.785,-6.438,-0.017,-1.765,1.337,2.754,0.032,1.059,0.226,2.551,2.739,0.453,0.342,1.262,0.033,0.902,0.59,-0.206,-0.728,0.729
0.872,-1.012,-0.383,0.589,-0.775,-1.341,-0.088,-0.272,1.215,-1.077,1.917,-1.433,2.011,-0.407,0.742,-1.22,-0.276,0.192,0.634,-0.016,0.399,2.425,2.686,1.336,1.31,0.539,1.477,1.296,1.084,0.401,-0.44,0.862,0.457,0.339,0.012,0.553,-1.23
-0.692,-0.013,-0.872,0.596,-0.648,-1.981,1.021,0.381,0.435,-0.175,0.755,0.245,-0.419,0.508,-0.057,-1.536,-0.835,0.214,-4.342,-0.161,0.969,-0.725,-1.268,-0.557,-0.902,-2.059,-0.084,-1.296,0.882,0.405,-0.013,-1.161,-0.929,0.175,0.362,-0.927,-0.709
0.51,0.551,-0.605,-0.587,-0.05,-1.18,0.553,-1.916,3.891,1.526,0.432,-0.477,0.86,-0.237,0.408,-1.75,0.07,1.113,-2.941,0.237,-1.025,-0.465,0.218,0.535,0.757,-2.112,0.285,1.262,1.111,-0.678,-1.999,0.41,-0.375,0.626,-1.185,-0.777,-0.635
0.094,-1.556,0.832,-0.244,-0.511,-1.004,-0.15,-0.173,-0.938,-1.566,-2.072,-1.551,-0.834,-2.311,-2.426,-4.754,-0.535,-2.053,-3.061,-0.196,-0.89,-1.092,-1.599,0.957,-0.785,-0.522,-0.618,-2.245,-3.444,-2.415,-0.478,-0.076,-0.817,-0.179,-1.471,-0.697,0.118
2.851,-0.059,1.598,1.382,1.397,1.697,1.347,3.539,-0.814,1.291,1.407,1.552,1.477,0.375,0.61,1.992,1.224,1.981,4.582,0.233,1.952,-0.078,0.181,1.034,1.154,0.967,0.807,0.264,-0.936,1.077,0.521,0.169,1.324,1.162,-0.38,0.629,0.693
0.108,0.957,-0.251,1.218,0.947,1.682,-2.006,0.568,0.823,-0.057,0.751,-0.131,0.074,1.724,1.915,0.954,1.244,2.962,-0.667,0.344,2.647,2.759,0.138,1.186,0.655,0.15,0.906,-0.698,0.628,0.272,-0.184,-0.842,1.554,1.899,4.156,1.677,1.56
1.676,-1.259,-1.376,-2.231,-0.393,-1.657,-1.117,-1.876,0.9,-0.796,0.182,-1.506,-0.005,-2.259,-0.45,-4.958,0.013,-3.187,-5.625,-0.541,-2.855,-1.439,-1.216,-1.37,-1.325,0.125,-1.379,-3.103,-1.421,-2.942,-1.039,0.433,-2.969,-0.984,-0.862,-3.252,-0.02
